num_vehicles,charger_power,energy_vehicle,efficiency,avg_initial_energy,total_savings,total_original_cost
40,0.006,0.04,0.95,0.8,-0.06078374823181992,268.6666169155268
40,0.006,0.04,0.99,0.6,13.918827013841675,268.6666169155268
40,0.006,0.04,0.99,0.7,13.560024878947535,268.6666169155268
40,0.006,0.04,0.99,0.8,11.906919460382358,268.6666169155268
40,0.006,0.064,0.9,0.6,3.308626810027972e-14,268.6666169155268
40,0.006,0.064,0.9,0.7,-7.131536680637928e-14,268.6666169155268
40,0.006,0.064,0.9,0.8,-4.753388630845471,268.6666169155268
40,0.006,0.064,0.95,0.6,1.593766204986097,268.6666169155268
40,0.006,0.064,0.95,0.7,1.5788040172470699,268.6666169155268
40,0.006,0.064,0.95,0.8,-2.579039592782128,268.6666169155268
40,0.006,0.064,0.99,0.6,14.256475979635075,268.6666169155268
40,0.006,0.064,0.99,0.7,13.724154544895162,268.6666169155268
40,0.006,0.064,0.99,0.8,12.972783402884945,268.6666169155268
40,0.006,0.08,0.9,0.6,6.575469335690097e-15,268.6666169155268
40,0.006,0.08,0.9,0.7,-4.229218154166679,268.6666169155268
40,0.006,0.08,0.9,0.8,-9.651094268377234e-14,268.6666169155268
40,0.006,0.08,0.95,0.6,1.593766204986077,268.6666169155268
40,0.006,0.08,0.95,0.7,1.5757839352387242,268.6666169155268
40,0.006,0.08,0.95,0.8,1.519382109650247,268.6666169155268
40,0.006,0.08,0.99,0.6,14.256072096307603,268.6666169155268
40,0.006,0.08,0.99,0.7,14.180089527410889,268.6666169155268
40,0.006,0.08,0.99,0.8,14.668298061976174,268.6666169155268
40,0.0072,0.04,0.9,0.6,1.9760469302521073e-14,268.6666169155268
40,0.0072,0.04,0.9,0.7,8.145370229001304e-14,268.6666169155268
40,0.0072,0.04,0.9,0.8,-5.580348624591657,268.6666169155268
40,0.0072,0.04,0.95,0.6,1.9116430058306046,268.6666169155268
40,0.0072,0.04,0.95,0.7,1.8354886278241054,268.6666169155268
40,0.0072,0.04,0.95,0.8,1.6255136966934425,268.6666169155268
40,0.0072,0.04,0.99,0.6,16.626766494994804,268.6666169155268
40,0.0072,0.04,0.99,0.7,14.949658995152738,268.6666169155268
40,0.0072,0.04,0.99,0.8,13.939233660493974,268.6666169155268
40,0.0072,0.064,0.9,0.6,-5.180243387026275e-14,268.6666169155268
40,0.0072,0.064,0.9,0.7,5.2070067008136456e-14,268.6666169155268
40,0.0072,0.064,0.9,0.8,-4.87007842824975,268.6666169155268
40,0.0072,0.064,0.95,0.6,1.9125194459833872,268.6666169155268
40,0.0072,0.064,0.95,0.7,1.906134880714432,268.6666169155268
40,0.0072,0.064,0.95,0.8,-3.5271564102268274,268.6666169155268
40,0.0072,0.064,0.99,0.6,17.06304441517695,268.6666169155268
40,0.0072,0.064,0.99,0.7,16.58231104811509,268.6666169155268
40,0.0072,0.064,0.99,0.8,15.55181573692169,268.6666169155268
40,0.0072,0.08,0.9,0.6,-2.7850118045069066e-16,268.6666169155268
40,0.0072,0.08,0.9,0.7,-2.9422584160720954e-14,268.6666169155268
40,0.0072,0.08,0.9,0.8,-8.803435069965436,268.6666169155268
40,0.0072,0.08,0.95,0.6,1.9125194459832906,268.6666169155268
40,0.0072,0.08,0.95,0.7,1.912519445983219,268.6666169155268
40,0.0072,0.08,0.95,0.8,-1.4240765139263014,268.6666169155268
40,0.0072,0.08,0.99,0.6,17.107343774628546,268.6666169155268
40,0.0072,0.08,0.99,0.7,16.876831793863015,268.6666169155268
40,0.0072,0.08,0.99,0.8,17.666415961213087,268.6666169155268
40,0.0008,0.04,0.9,0.6,-6.402787371476143e-15,268.6666169155268
40,0.0008,0.04,0.9,0.7,-9.079413978464726e-14,268.6666169155268
40,0.0008,0.04,0.9,0.8,-0.2569935200001675,268.6666169155268
40,0.0008,0.04,0.95,0.6,0.2125021606648921,268.6666169155268
40,0.0008,0.04,0.95,0.7,0.21167815496168071,268.6666169155268
40,0.0008,0.04,0.95,0.8,0.21250216066491465,268.6666169155268
40,0.0008,0.04,0.99,0.6,1.9017803839999918,268.6666169155268
40,0.0008,0.04,0.99,0.7,1.9017803840000276,268.6666169155268
40,0.0008,0.04,0.99,0.8,1.8947242047873987,268.6666169155268
40,0.0008,0.064,0.9,0.6,-1.6755071505572534e-13,268.6666169155268
40,0.0008,0.064,0.9,0.7,-2.2695059373467618e-13,268.6666169155268
40,0.0008,0.064,0.9,0.8,-0.25699352000024867,268.6666169155268
40,0.0008,0.064,0.95,0.6,0.2125021606649129,268.6666169155268
40,0.0008,0.064,0.95,0.7,0.2096802103718129,268.6666169155268
40,0.0008,0.064,0.95,0.8,0.23324682664823543,268.6666169155268
40,0.0008,0.064,0.99,0.6,1.9017803840000855,268.6666169155268
40,0.0008,0.064,0.99,0.7,1.9017803840001535,268.6666169155268
40,0.0008,0.064,0.99,0.8,1.8884737874077766,268.6666169155268
40,0.0008,0.08,0.9,0.6,-2.2416955119432265e-13,268.6666169155268
40,0.0008,0.08,0.9,0.7,-2.463385973070637e-13,268.6666169155268
40,0.0008,0.08,0.9,0.8,-2.6009979326585564e-13,268.6666169155268
40,0.0008,0.08,0.95,0.6,0.21250216066489247,268.6666169155268
40,0.0008,0.08,0.95,0.7,0.2125021606648319,268.6666169155268
40,0.0008,0.08,0.95,0.8,0.233246826648122,268.6666169155268
40,0.0008,0.08,0.99,0.6,1.9017803840001966,268.6666169155268
40,0.0008,0.08,0.99,0.7,1.901780384000237,268.6666169155268
40,0.0008,0.08,0.99,0.8,2.1085044080069464,268.6666169155268
60,0.006,0.04,0.9,0.6,1.0415974506516877e-13,268.6666169155268
60,0.006,0.04,0.9,0.7,1.2464120881239274e-13,268.6666169155268
60,0.006,0.04,0.9,0.8,2.055987265202689e-13,268.6666169155268
60,0.006,0.04,0.95,0.6,2.3891864488758956,268.6666169155268
60,0.006,0.04,0.95,0.7,0.306333025077094,268.6666169155268
60,0.006,0.04,0.95,0.8,0.028224004804581426,268.6666169155268
60,0.006,0.04,0.99,0.6,20.857338618748695,268.6666169155268
60,0.006,0.04,0.99,0.7,19.822060553885382,268.6666169155268
60,0.006,0.04,0.99,0.8,15.826567683966644,268.6666169155268
60,0.006,0.064,0.9,0.6,3.281086340123364e-14,268.6666169155268
60,0.006,0.064,0.9,0.7,-1.1537058634825124e-13,268.6666169155268
60,0.006,0.064,0.9,0.8,-1.211724817706816e-13,268.6666169155268
60,0.006,0.064,0.95,0.6,2.3906493074791584,268.6666169155268
60,0.006,0.064,0.95,0.7,2.390649307479131,268.6666169155268
60,0.006,0.064,0.95,0.8,1.097548929040093,268.6666169155268
60,0.006,0.064,0.99,0.6,21.378507245905162,268.6666169155268
60,0.006,0.064,0.99,0.7,20.830858476005858,268.6666169155268
60,0.006,0.064,0.99,0.8,21.039194877487397,268.6666169155268
60,0.006,0.08,0.9,0.6,6.612080674650583e-15,268.6666169155268
60,0.006,0.08,0.9,0.7,-6.693584922445872e-14,268.6666169155268
60,0.006,0.08,0.9,0.8,-10.509768367017765,268.6666169155268
60,0.006,0.08,0.95,0.6,2.390649307479117,268.6666169155268
60,0.006,0.08,0.95,0.7,2.3906493074789963,268.6666169155268
60,0.006,0.08,0.95,0.8,1.5364564216322276,268.6666169155268
60,0.006,0.08,0.99,0.6,21.37405897175587,268.6666169155268
60,0.006,0.08,0.99,0.7,21.137620363125784,268.6666169155268
60,0.006,0.08,0.99,0.8,19.829181411511634,268.6666169155268
60,0.0072,0.04,0.9,0.6,-2.7967905769088376e-15,268.6666169155268
60,0.0072,0.04,0.9,0.7,1.7109091920985977e-13,268.6666169155268
60,0.0072,0.04,0.9,0.8,-4.323702269826781,268.6666169155268
60,0.0072,0.04,0.95,0.6,2.8687791689751316,268.6666169155268
60,0.0072,0.04,0.95,0.7,2.7960833823497584,268.6666169155268
60,0.0072,0.04,0.95,0.8,-0.43246884409213704,268.6666169155268
60,0.0072,0.04,0.99,0.6,24.51685341517283,268.6666169155268
60,0.0072,0.04,0.99,0.7,22.56698587661037,268.6666169155268
60,0.0072,0.04,0.99,0.8,18.01157612015837,268.6666169155268
60,0.0072,0.064,0.9,0.6,-2.6623243540302434e-14,268.6666169155268
60,0.0072,0.064,0.9,0.7,-1.3862825817834051e-15,268.6666169155268
60,0.0072,0.064,0.9,0.8,-5.0647950207081625,268.6666169155268
60,0.0072,0.064,0.95,0.6,2.868779168975111,268.6666169155268
60,0.0072,0.064,0.95,0.7,2.7917395304777513,268.6666169155268
60,0.0072,0.064,0.95,0.8,-2.2533892117050067,268.6666169155268
60,0.0072,0.064,0.99,0.6,25.487933763987208,268.6666169155268
60,0.0072,0.064,0.99,0.7,24.643029895725842,268.6666169155268
60,0.0072,0.064,0.99,0.8,21.76773444273119,268.6666169155268
60,0.0072,0.08,0.9,0.6,-4.877978229678172e-14,268.6666169155268
60,0.0072,0.08,0.9,0.7,-9.000779288559357e-14,268.6666169155268
60,0.0072,0.08,0.9,0.8,-5.36600001303258,268.6666169155268
60,0.0072,0.08,0.95,0.6,2.8687791689749353,268.6666169155268
60,0.0072,0.08,0.95,0.7,2.868779168974849,268.6666169155268
60,0.0072,0.08,0.95,0.8,3.007635874066004,268.6666169155268
60,0.0072,0.08,0.99,0.6,25.655798048009114,268.6666169155268
60,0.0072,0.08,0.99,0.7,24.675014080001915,268.6666169155268
60,0.0072,0.08,0.99,0.8,25.014766649358496,268.6666169155268
60,0.0008,0.04,0.9,0.6,-1.394119411926575e-14,268.6666169155268
60,0.0008,0.04,0.9,0.7,-1.2780572932434554e-13,268.6666169155268
60,0.0008,0.04,0.9,0.8,-0.9038326003088039,268.6666169155268
60,0.0008,0.04,0.95,0.6,0.3187532409973512,268.6666169155268
60,0.0008,0.04,0.95,0.7,0.3187532409973726,268.6666169155268
60,0.0008,0.04,0.95,0.8,0.3367993786525355,268.6666169155268
60,0.0008,0.04,0.99,0.6,2.85267057599998,268.6666169155268
60,0.0008,0.04,0.99,0.7,2.8526705760000044,268.6666169155268
60,0.0008,0.04,0.99,0.8,3.185166437089335,268.6666169155268
60,0.0008,0.064,0.9,0.6,-2.651924426583243e-13,268.6666169155268
60,0.0008,0.064,0.9,0.7,-3.3809572004030214e-13,268.6666169155268
60,0.0008,0.064,0.9,0.8,-0.513987040000378,268.6666169155268
60,0.0008,0.064,0.95,0.6,0.3187532409973787,268.6666169155268
60,0.0008,0.064,0.95,0.7,0.31875324099731506,268.6666169155268
60,0.0008,0.064,0.95,0.8,0.2638028120499491,268.6666169155268
60,0.0008,0.064,0.99,0.6,2.852670576000113,268.6666169155268
60,0.0008,0.064,0.99,0.7,2.8526705760002478,268.6666169155268
60,0.0008,0.064,0.99,0.8,3.247286670605673,268.6666169155268
60,0.0008,0.08,0.9,0.6,-3.275004258670309e-13,268.6666169155268
60,0.0008,0.08,0.9,0.7,-3.7405871043845517e-13,268.6666169155268
60,0.0008,0.08,0.9,0.8,-3.8707210613803167e-13,268.6666169155268
60,0.0008,0.08,0.95,0.6,0.3187532409973278,268.6666169155268
60,0.0008,0.08,0.95,0.7,0.3187532409971888,268.6666169155268
60,0.0008,0.08,0.95,0.8,0.31875324099708663,268.6666169155268
60,0.0008,0.08,0.99,0.6,2.85267057600025,268.6666169155268
60,0.0008,0.08,0.99,0.7,2.8526705760003526,268.6666169155268
60,0.0008,0.08,0.99,0.8,2.8432041529789807,268.6666169155268
80,0.006,0.04,0.9,0.6,1.2028385232287775e-13,268.6666169155268
80,0.006,0.04,0.9,0.7,1.4503293531420433e-13,268.6666169155268
80,0.006,0.04,0.9,0.8,-4.628959106247441,268.6666169155268
80,0.006,0.04,0.95,0.6,3.1872892953669405,268.6666169155268
80,0.006,0.04,0.95,0.7,3.0613132530930924,268.6666169155268
80,0.006,0.04,0.95,0.8,-0.087298440493073,268.6666169155268
80,0.006,0.04,0.99,0.6,28.039332876097156,268.6666169155268
80,0.006,0.04,0.99,0.7,26.04930089175384,268.6666169155268
80,0.006,0.04,0.99,0.8,22.9744852968618,268.6666169155268
80,0.006,0.064,0.9,0.6,-2.315397006069639e-14,268.6666169155268
80,0.006,0.064,0.9,0.7,-1.3559935292672967e-13,268.6666169155268
80,0.006,0.064,0.9,0.8,-3.608466030819028,268.6666169155268
80,0.006,0.064,0.95,0.6,3.1875324099722513,268.6666169155268
80,0.006,0.064,0.95,0.7,3.1268965100179456,268.6666169155268
80,0.006,0.064,0.95,0.8,3.07664131158058,268.6666169155268
80,0.006,0.064,0.99,0.6,28.496913966381193,268.6666169155268
80,0.006,0.064,0.99,0.7,28.199790058929178,268.6666169155268
80,0.006,0.064,0.99,0.8,26.307174538856156,268.6666169155268
80,0.006,0.08,0.9,0.6,-6.676772849878445e-14,268.6666169155268
80,0.006,0.08,0.9,0.7,-2.482181994667431e-14,268.6666169155268
80,0.006,0.08,0.9,0.8,-4.072162389484421,268.6666169155268
80,0.006,0.08,0.95,0.6,3.1875324099720963,268.6666169155268
80,0.006,0.08,0.95,0.7,3.1875324099720403,268.6666169155268
80,0.006,0.08,0.95,0.8,3.049216755886481,268.6666169155268
80,0.006,0.08,0.99,0.6,28.52468331733768,268.6666169155268
80,0.006,0.08,0.99,0.7,28.87199092824796,268.6666169155268
80,0.006,0.08,0.99,0.8,27.337906428598608,268.6666169155268
80,0.0072,0.04,0.9,0.6,5.7229655042734425e-15,268.6666169155268
80,0.0072,0.04,0.9,0.7,2.475838761437088e-13,268.6666169155268
80,0.0072,0.04,0.9,0.8,-5.721241506609554,268.6666169155268
80,0.0072,0.04,0.95,0.6,3.825038891966867,268.6666169155268
80,0.0072,0.04,0.95,0.7,3.7215752419873875,268.6666169155268
80,0.0072,0.04,0.95,0.8,-0.7478810446072751,268.6666169155268
80,0.0072,0.04,0.99,0.6,32.786306800427965,268.6666169155268
80,0.0072,0.04,0.99,0.7,28.22053108713635,268.6666169155268
80,0.0072,0.04,0.99,0.8,26.873115335866473,268.6666169155268
80,0.0072,0.064,0.9,0.6,-7.990269904056824e-14,268.6666169155268
80,0.0072,0.064,0.9,0.7,-1.1598660400180514e-14,268.6666169155268
80,0.0072,0.064,0.9,0.8,-8.587375848547179,268.6666169155268
80,0.0072,0.064,0.95,0.6,3.8250388919667366,268.6666169155268
80,0.0072,0.064,0.95,0.7,3.7910443456078133,268.6666169155268
80,0.0072,0.064,0.95,0.8,0.15393019776469088,268.6666169155268
80,0.0072,0.064,0.99,0.6,34.11983346462875,268.6666169155268
80,0.0072,0.064,0.99,0.7,33.360331330566765,268.6666169155268
80,0.0072,0.064,0.99,0.8,27.111519173840993,268.6666169155268
80,0.0072,0.08,0.9,0.6,-1.0673067464550542e-13,268.6666169155268
80,0.0072,0.08,0.9,0.7,-1.0817108493654805e-13,268.6666169155268
80,0.0072,0.08,0.9,0.8,-5.046068951186671,268.6666169155268
80,0.0072,0.08,0.95,0.6,3.8250388919665452,268.6666169155268
80,0.0072,0.08,0.95,0.7,3.7918885316757964,268.6666169155268
80,0.0072,0.08,0.95,0.8,-1.426563657431973,268.6666169155268
80,0.0072,0.08,0.99,0.6,34.19506630717273,268.6666169155268
80,0.0072,0.08,0.99,0.7,33.33561766378558,268.6666169155268
80,0.0072,0.08,0.99,0.8,31.194352930985104,268.6666169155268
80,0.0008,0.04,0.9,0.6,-4.0902030026823734e-14,268.6666169155268
80,0.0008,0.04,0.9,0.7,-1.5687639230189947e-13,268.6666169155268
80,0.0008,0.04,0.9,0.8,-0.5686639272469871,268.6666169155268
80,0.0008,0.04,0.95,0.6,0.4250043213297939,268.6666169155268
80,0.0008,0.04,0.95,0.7,0.42500432132982385,268.6666169155268
80,0.0008,0.04,0.95,0.8,0.23752726268656066,268.6666169155268
80,0.0008,0.04,0.99,0.6,3.8035607679999766,268.6666169155268
80,0.0008,0.04,0.99,0.7,3.7963623352955227,268.6666169155268
80,0.0008,0.04,0.99,0.8,3.801364618943684,268.6666169155268
80,0.0008,0.064,0.9,0.6,-3.489974216737416e-13,268.6666169155268
80,0.0008,0.064,0.9,0.7,-4.755310435786844e-13,268.6666169155268
80,0.0008,0.064,0.9,0.8,-0.2569935200005049,268.6666169155268
80,0.0008,0.064,0.95,0.6,0.4250043213298285,268.6666169155268
80,0.0008,0.064,0.95,0.7,0.42500432132977567,268.6666169155268
80,0.0008,0.064,0.95,0.8,0.4664936532963707,268.6666169155268
80,0.0008,0.064,0.99,0.6,3.8035607680001644,268.6666169155268
80,0.0008,0.064,0.99,0.7,3.803404967393799,268.6666169155268
80,0.0008,0.064,0.99,0.8,4.141154330066778,268.6666169155268
80,0.0008,0.08,0.9,0.6,-4.0283141297496663e-13,268.6666169155268
80,0.0008,0.08,0.9,0.7,-0.2569935200004917,268.6666169155268
80,0.0008,0.08,0.9,0.8,-1.0790618928082962,268.6666169155268
80,0.0008,0.08,0.95,0.6,0.4250043213297258,268.6666169155268
80,0.0008,0.08,0.95,0.7,0.42500432132961696,268.6666169155268
80,0.0008,0.08,0.95,0.8,0.3634309432142963,268.6666169155268
80,0.0008,0.08,0.99,0.6,3.803560768000379,268.6666169155268
80,0.0008,0.08,0.99,0.7,3.803560768000456,268.6666169155268
80,0.0008,0.08,0.99,0.8,3.801642693572043,268.6666169155268
100,0.006,0.04,0.9,0.6,1.468317785066619e-13,268.6666169155268
100,0.006,0.04,0.9,0.7,2.3856458095886793e-13,268.6666169155268
100,0.006,0.04,0.9,0.8,-12.68921954612378,268.6666169155268
100,0.006,0.04,0.95,0.6,3.9456461154714715,268.6666169155268
100,0.006,0.04,0.95,0.7,3.877341352308825,268.6666169155268
100,0.006,0.04,0.95,0.8,-2.716691979293693,268.6666169155268
100,0.006,0.04,0.99,0.6,35.14069044875325,268.6666169155268
100,0.006,0.04,0.99,0.7,32.47564628743615,268.6666169155268
100,0.006,0.04,0.99,0.8,28.244674092302166,268.6666169155268
100,0.006,0.064,0.9,0.6,-1.3671876131215996e-14,268.6666169155268
100,0.006,0.064,0.9,0.7,-1.8602892230129564e-13,268.6666169155268
100,0.006,0.064,0.9,0.8,-4.657605825254419,268.6666169155268
100,0.006,0.064,0.95,0.6,3.9844155124652803,268.6666169155268
100,0.006,0.064,0.95,0.7,3.9314395429971576,268.6666169155268
100,0.006,0.064,0.95,0.8,-3.2181253481776375,268.6666169155268
100,0.006,0.064,0.99,0.6,35.50669012812189,268.6666169155268
100,0.006,0.064,0.99,0.7,34.72272307669187,268.6666169155268
100,0.006,0.064,0.99,0.8,33.5855316216855,268.6666169155268
100,0.006,0.08,0.9,0.6,5.938972404140319e-14,268.6666169155268
100,0.006,0.08,0.9,0.7,-5.900144955939268e-14,268.6666169155268
100,0.006,0.08,0.9,0.8,-8.537994158735282,268.6666169155268
100,0.006,0.08,0.95,0.6,3.9844155124651426,268.6666169155268
100,0.006,0.08,0.95,0.7,3.9712709013250915,268.6666169155268
100,0.006,0.08,0.95,0.8,-5.442379296077533,268.6666169155268
100,0.006,0.08,0.99,0.6,35.65058432254899,268.6666169155268
100,0.006,0.08,0.99,0.7,35.61554676359379,268.6666169155268
100,0.006,0.08,0.99,0.8,33.11955439506185,268.6666169155268
100,0.0072,0.04,0.9,0.6,4.632384753566755e-14,268.6666169155268
100,0.0072,0.04,0.9,0.7,2.5469880111234086e-13,268.6666169155268
100,0.0072,0.04,0.9,0.8,-16.36149070737588,268.6666169155268
100,0.0072,0.04,0.95,0.6,4.718750318614388,268.6666169155268
100,0.0072,0.04,0.95,0.7,4.664431965234576,268.6666169155268
100,0.0072,0.04,0.95,0.8,-8.953253847469274,268.6666169155268
100,0.0072,0.04,0.99,0.6,41.13505644732753,268.6666169155268
100,0.0072,0.04,0.99,0.7,38.264529099354114,268.6666169155268
100,0.0072,0.04,0.99,0.8,31.735552384227415,268.6666169155268
100,0.0072,0.064,0.9,0.6,-9.15250687738567e-14,268.6666169155268
100,0.0072,0.064,0.9,0.7,1.358001384954568e-14,268.6666169155268
100,0.0072,0.064,0.9,0.8,-5.506223440598283,268.6666169155268
100,0.0072,0.064,0.95,0.6,4.781298614958468,268.6666169155268
100,0.0072,0.064,0.95,0.7,4.753796301545048,268.6666169155268
100,0.0072,0.064,0.95,0.8,-4.213762501717177,268.6666169155268
100,0.0072,0.064,0.99,0.6,42.689451124150004,268.6666169155268
100,0.0072,0.064,0.99,0.7,41.54225152185703,268.6666169155268
100,0.0072,0.064,0.99,0.8,37.723127606674446,268.6666169155268
100,0.0072,0.08,0.9,0.6,-5.5433149390160536e-14,268.6666169155268
100,0.0072,0.08,0.9,0.7,-1.7121939283049068e-13,268.6666169155268
100,0.0072,0.08,0.9,0.8,-3.770029057111582,268.6666169155268
100,0.0072,0.08,0.95,0.6,4.780080469934376,268.6666169155268
100,0.0072,0.08,0.95,0.7,4.776381022062266,268.6666169155268
100,0.0072,0.08,0.95,0.8,2.0526981774203996,268.6666169155268
100,0.0072,0.08,0.99,0.6,42.6181244944146,268.6666169155268
100,0.0072,0.08,0.99,0.7,42.22470252651619,268.6666169155268
100,0.0072,0.08,0.99,0.8,37.97080242687616,268.6666169155268
100,0.0008,0.04,0.9,0.6,5.5754720501913203e-14,268.6666169155268
100,0.0008,0.04,0.9,0.7,-2.2311735466996878e-13,268.6666169155268
100,0.0008,0.04,0.9,0.8,-0.8691401324050723,268.6666169155268
100,0.0008,0.04,0.95,0.6,0.5312554016622383,268.6666169155268
100,0.0008,0.04,0.95,0.7,0.5312554016622794,268.6666169155268
