num_vehicles,charger_power,energy_vehicle,efficiency,avg_initial_energy,total_savings,total_original_cost
40,0.006,0.04,0.95,0.8,-0.8671376752144615,269.15589628439716
40,0.006,0.04,0.97,0.6,5.639795174832831,269.15589628439716
40,0.006,0.04,0.97,0.7,5.509866593286721,269.15589628439716
40,0.006,0.04,0.97,0.8,5.293151988915773,269.15589628439716
40,0.006,0.064,0.9,0.6,-2.996088620255133e-14,269.15589628439716
40,0.006,0.064,0.9,0.7,-8.813587880351913e-14,269.15589628439716
40,0.006,0.064,0.9,0.8,-3.2850260838424137,269.15589628439716
40,0.006,0.064,0.95,0.6,1.2564299999999282,269.15589628439716
40,0.006,0.064,0.95,0.7,1.256429999999908,269.15589628439716
40,0.006,0.064,0.95,0.8,1.153267420711801,269.15589628439716
40,0.006,0.064,0.97,0.6,5.639795174832871,269.15589628439716
40,0.006,0.064,0.97,0.7,5.587286202989721,269.15589628439716
40,0.006,0.064,0.97,0.8,4.097049725382758,269.15589628439716
40,0.006,0.08,0.9,0.6,-2.8150355310674324e-14,269.15589628439716
40,0.006,0.08,0.9,0.7,-5.893545200474917e-14,269.15589628439716
40,0.006,0.08,0.9,0.8,-4.660390291167801,269.15589628439716
40,0.006,0.08,0.95,0.6,1.256429999999924,269.15589628439716
40,0.006,0.08,0.95,0.7,1.247198774450535,269.15589628439716
40,0.006,0.08,0.95,0.8,1.1875360179384005,269.15589628439716
40,0.006,0.08,0.97,0.6,5.639795174832817,269.15589628439716
40,0.006,0.08,0.97,0.7,5.639795174832891,269.15589628439716
40,0.006,0.08,0.97,0.8,4.939210252597842,269.15589628439716
40,0.0072,0.04,0.9,0.6,-1.1584483372573026e-15,269.15589628439716
40,0.0072,0.04,0.9,0.7,7.077767191776552e-14,269.15589628439716
40,0.0072,0.04,0.9,0.8,-9.486418220005131,269.15589628439716
40,0.0072,0.04,0.95,0.6,1.5077159999999883,269.15589628439716
40,0.0072,0.04,0.95,0.7,1.4725611710731097,269.15589628439716
40,0.0072,0.04,0.95,0.8,-3.4856359995760338,269.15589628439716
40,0.0072,0.04,0.97,0.6,6.767754209799303,269.15589628439716
40,0.0072,0.04,0.97,0.7,6.547029656183659,269.15589628439716
40,0.0072,0.04,0.97,0.8,3.7133305786145887,269.15589628439716
40,0.0072,0.064,0.9,0.6,-1.4419888894057278e-16,269.15589628439716
40,0.0072,0.064,0.9,0.7,2.708844433485513e-14,269.15589628439716
40,0.0072,0.064,0.9,0.8,2.6885123901448923e-14,269.15589628439716
40,0.0072,0.064,0.95,0.6,1.5077159999999592,269.15589628439716
40,0.0072,0.064,0.95,0.7,1.4803056833184816,269.15589628439716
40,0.0072,0.064,0.95,0.8,1.4559689105414353,269.15589628439716
40,0.0072,0.064,0.97,0.6,6.767754209799467,269.15589628439716
40,0.0072,0.064,0.97,0.7,6.619540690651168,269.15589628439716
40,0.0072,0.064,0.97,0.8,4.4292746149594855,269.15589628439716
40,0.0072,0.08,0.9,0.6,-3.7927647134061695e-14,269.15589628439716
40,0.0072,0.08,0.9,0.7,-7.371568633285364e-14,269.15589628439716
40,0.0072,0.08,0.9,0.8,-5.650387926645074e-14,269.15589628439716
40,0.0072,0.08,0.95,0.6,1.5077159999998861,269.15589628439716
40,0.0072,0.08,0.95,0.7,1.5077159999998453,269.15589628439716
40,0.0072,0.08,0.95,0.8,1.4272044028516424,269.15589628439716
40,0.0072,0.08,0.97,0.6,6.767754209799451,269.15589628439716
40,0.0072,0.08,0.97,0.7,6.757731173808361,269.15589628439716
40,0.0072,0.08,0.97,0.8,6.347336344719962,269.15589628439716
40,0.0008,0.04,0.9,0.6,1.7324585776384843e-14,269.15589628439716
40,0.0008,0.04,0.9,0.7,-6.516966328563857e-14,269.15589628439716
40,0.0008,0.04,0.9,0.8,-0.5201548800001704,269.15589628439716
40,0.0008,0.04,0.95,0.6,0.16752400000008255,269.15589628439716
40,0.0008,0.04,0.95,0.7,0.16752400000009723,269.15589628439716
40,0.0008,0.04,0.95,0.8,0.041330982685399045,269.15589628439716
40,0.0008,0.04,0.97,0.6,0.7519726899777199,269.15589628439716
40,0.0008,0.04,0.97,0.7,0.7519726899776513,269.15589628439716
40,0.0008,0.04,0.97,0.8,0.7519726899775563,269.15589628439716
40,0.0008,0.064,0.9,0.6,-1.5650880656574432e-13,269.15589628439716
40,0.0008,0.064,0.9,0.7,-2.487873676602219e-13,269.15589628439716
40,0.0008,0.064,0.9,0.8,-2.6213650390974326e-13,269.15589628439716
40,0.0008,0.064,0.95,0.6,0.16752400000009549,269.15589628439716
40,0.0008,0.064,0.95,0.7,0.16752400000008455,269.15589628439716
40,0.0008,0.064,0.95,0.8,0.2087514800000107,269.15589628439716
40,0.0008,0.064,0.97,0.6,0.7519726899775705,269.15589628439716
40,0.0008,0.064,0.97,0.7,0.7454994759562779,269.15589628439716
40,0.0008,0.064,0.97,0.8,1.0005045322786055,269.15589628439716
40,0.0008,0.08,0.9,0.6,-2.0381985487392937e-13,269.15589628439716
40,0.0008,0.08,0.9,0.7,-2.4967134479650354e-13,269.15589628439716
40,0.0008,0.08,0.9,0.8,-0.7802323200002538,269.15589628439716
40,0.0008,0.08,0.95,0.6,0.1675240000000432,269.15589628439716
40,0.0008,0.08,0.95,0.7,0.16752400000000842,269.15589628439716
40,0.0008,0.08,0.95,0.8,0.16054825424082808,269.15589628439716
40,0.0008,0.08,0.97,0.6,0.751972689977545,269.15589628439716
40,0.0008,0.08,0.97,0.7,0.7519726899774913,269.15589628439716
40,0.0008,0.08,0.97,0.8,0.7519726899774889,269.15589628439716
60,0.006,0.04,0.9,0.6,9.15749464105997e-14,269.15589628439716
60,0.006,0.04,0.9,0.7,1.192767672825168e-13,269.15589628439716
60,0.006,0.04,0.9,0.8,-11.350397073517476,269.15589628439716
60,0.006,0.04,0.95,0.6,1.8846449999999195,269.15589628439716
60,0.006,0.04,0.95,0.7,1.845081006843262,269.15589628439716
60,0.006,0.04,0.95,0.8,-0.4087258042581307,269.15589628439716
60,0.006,0.04,0.97,0.6,8.421687361912799,269.15589628439716
60,0.006,0.04,0.97,0.7,8.391579556596414,269.15589628439716
60,0.006,0.04,0.97,0.8,4.797727471764369,269.15589628439716
60,0.006,0.064,0.9,0.6,-1.63342429859714e-14,269.15589628439716
60,0.006,0.064,0.9,0.7,-9.697185545873287e-14,269.15589628439716
60,0.006,0.064,0.9,0.8,-8.0534398048572,269.15589628439716
60,0.006,0.064,0.95,0.6,1.8846449999999184,269.15589628439716
60,0.006,0.064,0.95,0.7,1.8677630153267908,269.15589628439716
60,0.006,0.064,0.95,0.8,-3.0058582117781487,269.15589628439716
60,0.006,0.064,0.97,0.6,8.459692762249261,269.15589628439716
60,0.006,0.064,0.97,0.7,8.437993775615148,269.15589628439716
60,0.006,0.064,0.97,0.8,7.025031461640424,269.15589628439716
60,0.006,0.08,0.9,0.6,-3.667751866109903e-14,269.15589628439716
60,0.006,0.08,0.9,0.7,-2.7633221953830787,269.15589628439716
60,0.006,0.08,0.9,0.8,-1.4117481055703203e-13,269.15589628439716
60,0.006,0.08,0.95,0.6,1.8846449999998218,269.15589628439716
60,0.006,0.08,0.95,0.7,1.8723440774072657,269.15589628439716
60,0.006,0.08,0.95,0.8,-3.9406322869439276,269.15589628439716
60,0.006,0.08,0.97,0.6,8.459692762249285,269.15589628439716
60,0.006,0.08,0.97,0.7,8.459043190437296,269.15589628439716
60,0.006,0.08,0.97,0.8,8.259220266371763,269.15589628439716
60,0.0072,0.04,0.9,0.6,-3.158836039962585e-14,269.15589628439716
60,0.0072,0.04,0.9,0.7,1.062019124985908e-13,269.15589628439716
60,0.0072,0.04,0.9,0.8,-5.5250393039454275,269.15589628439716
60,0.0072,0.04,0.95,0.6,2.254174447607675,269.15589628439716
60,0.0072,0.04,0.95,0.7,2.1964276998698247,269.15589628439716
60,0.0072,0.04,0.95,0.8,-3.8737984277895516,269.15589628439716
60,0.0072,0.04,0.97,0.6,10.151631314698927,269.15589628439716
60,0.0072,0.04,0.97,0.7,9.900394235082189,269.15589628439716
60,0.0072,0.04,0.97,0.8,8.6114104844811,269.15589628439716
60,0.0072,0.064,0.9,0.6,-9.75176103062969e-14,269.15589628439716
60,0.0072,0.064,0.9,0.7,4.090785869770297e-14,269.15589628439716
60,0.0072,0.064,0.9,0.8,-5.153933161848765,269.15589628439716
60,0.0072,0.064,0.95,0.6,2.2615740000000004,269.15589628439716
60,0.0072,0.064,0.95,0.7,2.2284625547374386,269.15589628439716
60,0.0072,0.064,0.95,0.8,-1.5621990171755522,269.15589628439716
60,0.0072,0.064,0.97,0.6,10.15163131469918,269.15589628439716
60,0.0072,0.064,0.97,0.7,10.151631314699213,269.15589628439716
60,0.0072,0.064,0.97,0.8,7.797111552069623,269.15589628439716
60,0.0072,0.08,0.9,0.6,-1.140573746560846e-13,269.15589628439716
60,0.0072,0.08,0.9,0.7,-1.23720825251361e-13,269.15589628439716
60,0.0072,0.08,0.9,0.8,-5.236780283282766,269.15589628439716
60,0.0072,0.08,0.95,0.6,2.2615739999998246,269.15589628439716
60,0.0072,0.08,0.95,0.7,2.254945672021467,269.15589628439716
60,0.0072,0.08,0.95,0.8,-0.6978609372709315,269.15589628439716
60,0.0072,0.08,0.97,0.6,10.151631314699191,269.15589628439716
60,0.0072,0.08,0.97,0.7,10.110869171042333,269.15589628439716
60,0.0072,0.08,0.97,0.8,8.288584291588757,269.15589628439716
60,0.0008,0.04,0.9,0.6,2.1976897298520133e-14,269.15589628439716
60,0.0008,0.04,0.9,0.7,-1.523883233142675e-13,269.15589628439716
60,0.0008,0.04,0.9,0.8,-0.4751829494013483,269.15589628439716
60,0.0008,0.04,0.95,0.6,0.2512860000001083,269.15589628439716
60,0.0008,0.04,0.95,0.7,0.17939433956982603,269.15589628439716
60,0.0008,0.04,0.95,0.8,0.24823046810308477,269.15589628439716
60,0.0008,0.04,0.97,0.6,1.1279590349665631,269.15589628439716
60,0.0008,0.04,0.97,0.7,1.1279590349664725,269.15589628439716
60,0.0008,0.04,0.97,0.8,1.2444111288436157,269.15589628439716
60,0.0008,0.064,0.9,0.6,-1.9151403553296906e-13,269.15589628439716
60,0.0008,0.064,0.9,0.7,-3.3162792173815874e-13,269.15589628439716
60,0.0008,0.064,0.9,0.8,-0.6508969888676736,269.15589628439716
60,0.0008,0.064,0.95,0.6,0.25128600000015167,269.15589628439716
60,0.0008,0.064,0.95,0.7,0.25128600000011436,269.15589628439716
60,0.0008,0.064,0.95,0.8,0.14997185111976144,269.15589628439716
60,0.0008,0.064,0.97,0.6,1.1279590349663642,269.15589628439716
60,0.0008,0.064,0.97,0.7,1.1274992575458422,269.15589628439716
60,0.0008,0.064,0.97,0.8,1.5007567984179093,269.15589628439716
60,0.0008,0.08,0.9,0.6,-3.296425307199033e-13,269.15589628439716
60,0.0008,0.08,0.9,0.7,-3.7712695921850135e-13,269.15589628439716
60,0.0008,0.08,0.9,0.8,-3.8893127000255674e-13,269.15589628439716
60,0.0008,0.08,0.95,0.6,0.2512860000000861,269.15589628439716
60,0.0008,0.08,0.95,0.7,0.25128599999994555,269.15589628439716
60,0.0008,0.08,0.95,0.8,0.33374095999988246,269.15589628439716
60,0.0008,0.08,0.97,0.6,1.1279590349663045,269.15589628439716
60,0.0008,0.08,0.97,0.7,1.1279590349662394,269.15589628439716
60,0.0008,0.08,0.97,0.8,1.3764908772673494,269.15589628439716
80,0.006,0.04,0.9,0.6,1.0973778309664177e-13,269.15589628439716
80,0.006,0.04,0.9,0.7,1.6222041071545237e-13,269.15589628439716
80,0.006,0.04,0.9,0.8,2.0392641026344137e-13,269.15589628439716
80,0.006,0.04,0.95,0.6,2.512859999999897,269.15589628439716
80,0.006,0.04,0.95,0.7,0.028016328748803693,269.15589628439716
80,0.006,0.04,0.95,0.8,0.166385037890998,269.15589628439716
80,0.006,0.04,0.97,0.6,11.279590349665682,269.15589628439716
80,0.006,0.04,0.97,0.7,11.171189985238236,269.15589628439716
80,0.006,0.04,0.97,0.8,9.6666799210686,269.15589628439716
80,0.006,0.064,0.9,0.6,-5.010865854193634e-14,269.15589628439716
80,0.006,0.064,0.9,0.7,-4.678998823549593,269.15589628439716
80,0.006,0.064,0.9,0.8,-12.408127644424226,269.15589628439716
80,0.006,0.064,0.95,0.6,2.5128599999999066,269.15589628439716
80,0.006,0.064,0.95,0.7,2.4872218154627475,269.15589628439716
80,0.006,0.064,0.95,0.8,-0.836252087064397,269.15589628439716
80,0.006,0.064,0.97,0.6,11.240957182504257,269.15589628439716
80,0.006,0.064,0.97,0.7,11.268435855980654,269.15589628439716
80,0.006,0.064,0.97,0.8,9.416623845028415,269.15589628439716
80,0.006,0.08,0.9,0.6,2.6684383869215057e-16,269.15589628439716
80,0.006,0.08,0.9,0.7,-6.836271999877131e-14,269.15589628439716
80,0.006,0.08,0.9,0.8,-1.6598392582264923e-13,269.15589628439716
80,0.006,0.08,0.95,0.6,2.5128599999998276,269.15589628439716
80,0.006,0.08,0.95,0.7,2.5128599999996872,269.15589628439716
80,0.006,0.08,0.95,0.8,-0.7221531610949435,269.15589628439716
80,0.006,0.08,0.97,0.6,11.279590349665671,269.15589628439716
80,0.006,0.08,0.97,0.7,11.206625533702706,269.15589628439716
80,0.006,0.08,0.97,0.8,10.10265777612027,269.15589628439716
80,0.0072,0.04,0.9,0.6,5.85811781028679e-15,269.15589628439716
80,0.0072,0.04,0.9,0.7,-5.440725070442963,269.15589628439716
80,0.0072,0.04,0.9,0.8,2.1301759997854199e-13,269.15589628439716
80,0.0072,0.04,0.95,0.6,2.990517158280215,269.15589628439716
80,0.0072,0.04,0.95,0.7,0.011701303308269961,269.15589628439716
80,0.0072,0.04,0.95,0.8,0.1556371702881849,269.15589628439716
80,0.0072,0.04,0.97,0.6,13.50648839436819,269.15589628439716
80,0.0072,0.04,0.97,0.7,7.866598434745024,269.15589628439716
80,0.0072,0.04,0.97,0.8,9.745485097851644,269.15589628439716
80,0.0072,0.064,0.9,0.6,-1.218823653115208e-13,269.15589628439716
80,0.0072,0.064,0.9,0.7,-2.3406969600000207,269.15589628439716
80,0.0072,0.064,0.9,0.8,-14.328612406051626,269.15589628439716
80,0.0072,0.064,0.95,0.6,3.0154320000000023,269.15589628439716
80,0.0072,0.064,0.95,0.7,1.0384722803537343,269.15589628439716
80,0.0072,0.064,0.95,0.8,0.039831001981479264,269.15589628439716
80,0.0072,0.064,0.97,0.6,13.53550841959893,269.15589628439716
80,0.0072,0.064,0.97,0.7,13.080511093250664,269.15589628439716
80,0.0072,0.064,0.97,0.8,12.072032469214616,269.15589628439716
80,0.0072,0.08,0.9,0.6,-1.5655445689821685e-13,269.15589628439716
80,0.0072,0.08,0.9,0.7,-1.17922967397821e-13,269.15589628439716
80,0.0072,0.08,0.9,0.8,-10.447730343510448,269.15589628439716
80,0.0072,0.08,0.95,0.6,3.015282035842537,269.15589628439716
80,0.0072,0.08,0.95,0.7,3.013847381251383,269.15589628439716
80,0.0072,0.08,0.95,0.8,2.982141242959015,269.15589628439716
80,0.0072,0.08,0.97,0.6,13.535508419598894,269.15589628439716
80,0.0072,0.08,0.97,0.7,13.340161204159763,269.15589628439716
80,0.0072,0.08,0.97,0.8,11.77732311987377,269.15589628439716
80,0.0008,0.04,0.9,0.6,1.5459183412558356e-14,269.15589628439716
80,0.0008,0.04,0.9,0.7,-1.464364762261693e-13,269.15589628439716
80,0.0008,0.04,0.9,0.8,-1.0133578500796698,269.15589628439716
80,0.0008,0.04,0.95,0.6,0.33504800000015733,269.15589628439716
80,0.0008,0.04,0.95,0.7,0.33504800000019913,269.15589628439716
80,0.0008,0.04,0.95,0.8,0.33353338912058494,269.15589628439716
80,0.0008,0.04,0.97,0.6,1.5039453799554396,269.15589628439716
80,0.0008,0.04,0.97,0.7,1.5039453799553388,269.15589628439716
80,0.0008,0.04,0.97,0.8,1.4716884315011078,269.15589628439716
80,0.0008,0.064,0.9,0.6,-3.312947464105539e-13,269.15589628439716
80,0.0008,0.064,0.9,0.7,-4.639646306037193e-13,269.15589628439716
80,0.0008,0.064,0.9,0.8,-0.7802323200005089,269.15589628439716
80,0.0008,0.064,0.95,0.6,0.33504800000020213,269.15589628439716
80,0.0008,0.064,0.95,0.7,0.335048000000121,269.15589628439716
80,0.0008,0.064,0.95,0.8,0.3762754799999824,269.15589628439716
80,0.0008,0.064,0.97,0.6,1.503945379955167,269.15589628439716
80,0.0008,0.064,0.97,0.7,1.5039453799550138,269.15589628439716
80,0.0008,0.064,0.97,0.8,1.6282113011055452,269.15589628439716
80,0.0008,0.08,0.9,0.6,-4.914977767226521e-13,269.15589628439716
80,0.0008,0.08,0.9,0.7,-5.08016138921555e-13,269.15589628439716
80,0.0008,0.08,0.9,0.8,-0.5201548800005134,269.15589628439716
80,0.0008,0.08,0.95,0.6,0.33504800000011126,269.15589628439716
80,0.0008,0.08,0.95,0.7,0.33504799999994966,269.15589628439716
80,0.0008,0.08,0.95,0.8,0.2781449848268375,269.15589628439716
80,0.0008,0.08,0.97,0.6,1.5039453799550677,269.15589628439716
80,0.0008,0.08,0.97,0.7,1.5039453799549867,269.15589628439716
80,0.0008,0.08,0.97,0.8,1.5039453799549825,269.15589628439716
100,0.006,0.04,0.9,0.6,2.0122879057504764e-13,269.15589628439716
100,0.006,0.04,0.9,0.7,1.987248907098227e-13,269.15589628439716
100,0.006,0.04,0.9,0.8,-8.268548343141214,269.15589628439716
100,0.006,0.04,0.95,0.6,3.1368334931841533,269.15589628439716
100,0.006,0.04,0.95,0.7,3.1320180927717436,269.15589628439716
100,0.006,0.04,0.95,0.8,-4.096388134759663,269.15589628439716
100,0.006,0.04,0.97,0.6,14.099487937082083,269.15589628439716
100,0.006,0.04,0.97,0.7,13.67823502740533,269.15589628439716
100,0.006,0.04,0.97,0.8,11.119540306696209,269.15589628439716
100,0.006,0.064,0.9,0.6,-3.726311793850188e-14,269.15589628439716
100,0.006,0.064,0.9,0.7,-1.8153820460775626e-13,269.15589628439716
100,0.006,0.064,0.9,0.8,-12.346238424215667,269.15589628439716
100,0.006,0.064,0.95,0.6,3.1410749999998666,269.15589628439716
100,0.006,0.064,0.95,0.7,3.1410749999997982,269.15589628439716
100,0.006,0.064,0.95,0.8,-2.3816361142402194,269.15589628439716
100,0.006,0.064,0.97,0.6,14.099487937082158,269.15589628439716
100,0.006,0.064,0.97,0.7,13.928851026097448,269.15589628439716
100,0.006,0.064,0.97,0.8,12.735397583585325,269.15589628439716
100,0.006,0.08,0.9,0.6,-9.98044528965902e-14,269.15589628439716
100,0.006,0.08,0.9,0.7,-1.9025297830210788e-13,269.15589628439716
100,0.006,0.08,0.9,0.8,-4.492573918021115,269.15589628439716
100,0.006,0.08,0.95,0.6,3.1410749999997556,269.15589628439716
100,0.006,0.08,0.95,0.7,3.141074999999693,269.15589628439716
100,0.006,0.08,0.95,0.8,1.5119061379261154,269.15589628439716
100,0.006,0.08,0.97,0.6,14.09948793708213,269.15589628439716
100,0.006,0.08,0.97,0.7,14.099487937082317,269.15589628439716
100,0.006,0.08,0.97,0.8,11.05580552363433,269.15589628439716
100,0.0072,0.04,0.9,0.6,-9.358052527330657e-15,269.15589628439716
100,0.0072,0.04,0.9,0.7,2.404707726347266e-13,269.15589628439716
100,0.0072,0.04,0.9,0.8,-15.629067559774267,269.15589628439716
100,0.0072,0.04,0.95,0.6,3.7642950498102907,269.15589628439716
100,0.0072,0.04,0.95,0.7,3.5914272223051653,269.15589628439716
100,0.0072,0.04,0.95,0.8,-2.6103032613551336,269.15589628439716
100,0.0072,0.04,0.97,0.6,16.90947707582888,269.15589628439716
100,0.0072,0.04,0.97,0.7,16.29171916045437,269.15589628439716
100,0.0072,0.04,0.97,0.8,14.396540477837112,269.15589628439716
100,0.0072,0.064,0.9,0.6,-6.199455291269341,269.15589628439716
100,0.0072,0.064,0.9,0.7,2.2661690232683725e-14,269.15589628439716
100,0.0072,0.064,0.9,0.8,-5.34667605967682,269.15589628439716
100,0.0072,0.064,0.95,0.6,3.76928999999998,269.15589628439716
100,0.0072,0.064,0.95,0.7,3.723007183611638,269.15589628439716
100,0.0072,0.064,0.95,0.8,0.41368520178476564,269.15589628439716
100,0.0072,0.064,0.97,0.6,16.919385524498647,269.15589628439716
100,0.0072,0.064,0.97,0.7,16.90091891514209,269.15589628439716
100,0.0072,0.064,0.97,0.8,15.578791529431392,269.15589628439716
100,0.0072,0.08,0.9,0.6,-1.0705871952842999e-13,269.15589628439716
100,0.0072,0.08,0.9,0.7,-1.9458653438553237e-13,269.15589628439716
100,0.0072,0.08,0.9,0.8,-5.056209383090103,269.15589628439716
100,0.0072,0.08,0.95,0.6,3.769289999999681,269.15589628439716
100,0.0072,0.08,0.95,0.7,3.7681647502324545,269.15589628439716
100,0.0072,0.08,0.95,0.8,-0.24163387106641895,269.15589628439716
100,0.0072,0.08,0.97,0.6,16.919385524498665,269.15589628439716
100,0.0072,0.08,0.97,0.7,16.89281722031212,269.15589628439716
100,0.0072,0.08,0.97,0.8,19.96750028114554,269.15589628439716
100,0.0008,0.04,0.9,0.6,7.443394858808192e-14,269.15589628439716
100,0.0008,0.04,0.9,0.7,-1.6030438695219236e-13,269.15589628439716
100,0.0008,0.04,0.9,0.8,-0.6245369353372352,269.15589628439716
100,0.0008,0.04,0.95,0.6,0.4188100000001916,269.15589628439716
