STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE,SOURCE,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
72287493134,2020-02-09T19:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81,43,58,0.00,,,,58,29.81,FEW:02 80 BKN:07 100 BKN:07 120,29.61,10.00,50,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10702/09/20 19:52:01 METAR KCQT 100352Z 00000KT 10SM FEW080 BKN100 BKN120 14/06 A2981 RMK AO2 SLP094 T01440061,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-09T20:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.82,43,57,0.00,,,,60,29.81,FEW:02 65 SCT:04 75 OVC:08 100,29.62,10.00,50,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10702/09/20 20:52:02 METAR KCQT 100452Z 00000KT 10SM FEW065 SCT075 OVC100 14/06 A2982 RMK AO2 SLP096 T01390061,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-09T21:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81,45,56,0.00,,-0.01,0,67,29.81,OVC:08 110,29.61,10.00,50,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11102/09/20 21:52:02 METAR KCQT 100552Z 00000KT 10SM OVC110 13/07 A2981 RMK AO2 SLP095 T01330072 10150 20133 50002,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-09T22:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81,44,56,0.00,,,,65,29.80,BKN:07 110,29.61,10.00,50,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09302/09/20 22:52:02 METAR KCQT 100652Z 00000KT 10SM BKN110 13/07 A2981 RMK AO2 SLP093 T01330067,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-09T23:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81,44,54,0.00,,,,69,29.80,BKN:07 110,29.61,10.00,49,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10302/09/20 23:52:02 METAR KCQT 100752Z 00000KT 10SM BKN110 12/07 A2981 RMK AO2 SLP092 T01220067 401720122,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-09T23:59:00,SOD  ,6,,,3.89,mi,,,,,,,PENDING COOP,,,,,59,,,29.62,,2.9,0,0.9,6,63,54,90,17,T,0,0.0,100,10,RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD75624 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):8  24 HR MAX TEMP (F): 6324 HR MIN TEMP (F): 54AVERAGE STATION PRESSURE:29.615 MINIMUM SEA LEVEL PRESSURE:29.77 TIME OF OCCURRENCE:1604 PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG): 90 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):100 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.9 24 HR AVG TEMP (F): 59DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):63  LATEST NIGHT MIN TEMP(1900-0800 LST):55 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 T    0.00 0.00 0.00 T    T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,644,1731,,2006-02-03
72287493134,2020-02-10T00:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.80,41,54,0.00,,+0.01,8,62,29.80,FEW:02 100,29.60,10.00,48,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09902/10/20 00:52:02 METAR KCQT 100852Z 00000KT 10SM FEW100 12/05 A2980 RMK AO2 SLP090 T01220050 58005,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T01:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.80,40,52,0.00,,,,64,29.80,FEW:02 100,29.60,10.00,46,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09302/10/20 01:52:02 METAR KCQT 100952Z 00000KT 10SM FEW100 11/04 A2980 RMK AO2 SLP091 T01110044,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T02:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.80,41,53,0.00,,,,64,29.80,BKN:07 110,29.60,10.00,47,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09302/10/20 02:52:02 METAR KCQT 101052Z 00000KT 10SM BKN110 12/05 A2980 RMK AO2 SLP091 T01170050,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T03:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.80,38,54,0.00,,+0.00,8,55,29.79,BKN:07 120,29.60,10.00,46,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11102/10/20 03:52:02 METAR KCQT 101152Z VRB03KT 10SM BKN120 12/03 A2980 RMK AO2 SLP089 T01220033 10133 20111 58001,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T04:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81,29,60,0.00,,,,31,29.81,OVC:08 110,29.61,10.00,46,VRB,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09402/10/20 04:52:02 METAR KCQT 101252Z VRB04KT 10SM OVC110 16/M02 A2981 RMK AO2 SLP094 T01561017,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T05:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81,39,56,0.00,,,,53,29.81,SCT:04 80 BKN:07 90 OVC:08 110,29.61,10.00,48,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11102/10/20 05:52:02 METAR KCQT 101352Z 00000KT 10SM SCT080 BKN090 OVC110 13/04 A2981 RMK AO2 SLP094 T01330039 RTX,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T06:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.82,,61,0.00,,-0.02,1,,29.82,CLR:00,29.62,10.00,,VRB,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09702/10/20 06:52:02 METAR KCQT 101452Z VRB06KT 10SM CLR 16/M04 A2982 RMK AO2 SLP097 T01611044 51007,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T07:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83,33,59,0.00,,,,38,29.83,CLR:00,29.63,10.00,47,110,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09002/10/20 07:52:02 METAR KCQT 101552Z 11004KT 10SM CLR 15/01 A2983 RMK AO2 SLP101 T01500006,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T08:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.84,44,61,0.00,,,,54,29.84,CLR:00,29.64,10.00,52,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09002/10/20 08:52:02 METAR KCQT 101652Z 00000KT 10SM CLR 16/07 A2984 RMK AO2 SLP104 T01610067,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T09:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.86,36,67,0.00,,-0.04,3,32,29.85,CLR:00,29.66,10.00,52,90,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10802/10/20 09:52:02 METAR KCQT 101752Z 09003KT 10SM CLR 19/02 A2986 RMK AO2 SLP109 T01940022 10194 20128 53013,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T10:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.85,28,70,0.00,,,,21,29.85,CLR:00,29.65,10.00,50,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09902/10/20 10:52:02 METAR KCQT 101852Z VRB03KT 10SM CLR 21/M02 A2985 RMK AO2 SLP108 T02111022 PWINO $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T11:09:00,FM-16,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.85,28,71,,HZ:7 |FU |HZ,,,20,,CLR:00,29.65,1.75,51,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09002/10/20 11:09:02 SPECI KCQT 101909Z 00000KT 1 3/4SM HZ CLR 22/M02 A2985 RMK AO2 T02171022,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T11:20:00,FM-16,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.85,28,72,,,,,19,,CLR:00,29.65,9.00,51,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08302/10/20 11:20:02 SPECI KCQT 101920Z 00000KT 9SM CLR 22/M02 A2985 RMK AO2 T02221022,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T11:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.84,30,71,0.00,,,,22,29.83,CLR:00,29.64,10.00,51,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09102/10/20 11:52:02 METAR KCQT 101952Z 00000KT 10SM CLR 22/M01 A2984 RMK AO2 SLP102 T02171011,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T12:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83,31,72,0.00,,+0.03,8,22,29.82,CLR:00,29.63,10.00,52,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09702/10/20 12:52:02 METAR KCQT 102052Z 00000KT 10SM CLR 22/M01 A2983 RMK AO2 SLP098 T02221006 58011,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T13:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.82,37,72,0.00,,,,28,29.82,CLR:00,29.62,10.00,54,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09002/10/20 13:52:02 METAR KCQT 102152Z 00000KT 10SM CLR 22/03 A2982 RMK AO2 SLP097 T02220028,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T14:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81,35,73,0.00,,,,25,29.81,CLR:00,29.61,10.00,54,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09002/10/20 14:52:02 METAR KCQT 102252Z VRB03KT 10SM CLR 23/02 A2981 RMK AO2 SLP094 T02280017,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T15:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81,30,74,0.00,,+0.01,6,20,29.81,CLR:00,29.61,10.00,53,VRB,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10902/10/20 15:52:02 METAR KCQT 102352Z VRB06KT 10SM CLR 23/M01 A2981 RMK AO2 SLP094 T02331011 10233 20194 56004,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T16:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83,24,75,0.00,,,,15,29.82,CLR:00,29.63,10.00,52,10,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09102/10/20 16:52:01 METAR KCQT 110052Z 01008KT 10SM CLR 24/M04 A2983 RMK AO2 SLP099 T02391044,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T17:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.84,25,74,0.00,,,,16,29.84,CLR:00,29.64,10.00,51,30,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09102/10/20 17:52:01 METAR KCQT 110152Z 03004KT 10SM CLR 23/M04 A2984 RMK AO2 SLP104 T02331039,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T18:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.85,23,73,0.00,,-0.04,1,15,29.85,CLR:00,29.65,10.00,50,VRB,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09702/10/20 18:52:01 METAR KCQT 110252Z VRB05KT 10SM CLR 23/M05 A2985 RMK AO2 SLP108 T02281050 51014,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T19:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.87,26,69,0.00,,,,20,29.86,CLR:00,29.67,10.00,49,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09102/10/20 19:52:01 METAR KCQT 110352Z 00000KT 10SM CLR 21/M03 A2987 RMK AO2 SLP112 T02061033,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T20:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.87,28,66,0.00,,,,24,29.86,CLR:00,29.67,10.00,49,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09102/10/20 20:52:01 METAR KCQT 110452Z 00000KT 10SM CLR 19/M02 A2987 RMK AO2 SLP112 T01891022,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T21:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,25,63,0.00,,-0.03,3,24,29.88,CLR:00,29.69,10.00,46,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10902/10/20 21:52:01 METAR KCQT 110552Z 00000KT 10SM CLR 17/M04 A2989 RMK AO2 SLP119 T01721039 10244 20172 53011,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T22:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,30,60,0.00,,,,32,29.89,CLR:00,29.69,10.00,46,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09102/10/20 22:52:01 METAR KCQT 110652Z 00000KT 10SM CLR 16/M01 A2989 RMK AO2 SLP121 T01561011,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T23:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.90,37,58,0.00,,,,46,29.90,CLR:00,29.70,10.00,48,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10002/10/20 23:52:01 METAR KCQT 110752Z 00000KT 10SM CLR 14/03 A2990 RMK AO2 SLP125 T01440028 402440111,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-10T23:59:00,SOD  ,6,,,3.89,mi,,,,,,,PENDING COOP,,,,,64,,,29.64,,2.3,0,5.9,1,76,52,350,22,0.00,0,0.0,360,12,HZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD76024 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):8  24 HR MAX TEMP (F): 7624 HR MIN TEMP (F): 52AVERAGE STATION PRESSURE(D):29.640 MINIMUM SEA LEVEL PRESSURE:29.79 TIME OF OCCURRENCE:0414 PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG):350 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.3 24 HR AVG TEMP (F): 64DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 76 LATEST NIGHT MIN TEMP(1900-0800 LST):52 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,643,1732,,2006-02-03
72287493134,2020-02-11T00:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.90,37,56,0.00,,-0.01,0,49,29.90,CLR:00,29.70,10.00,47,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09602/11/20 00:52:02 METAR KCQT 110852Z 00000KT 10SM CLR 13/03 A2990 RMK AO2 SLP124 T01330028 50005,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-11T01:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,39,57,0.00,,,,51,29.90,CLR:00,29.71,10.00,48,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09002/11/20 01:52:02 METAR KCQT 110952Z 00000KT 10SM CLR 14/04 A2991 RMK AO2 SLP125 T01390039,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-11T02:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,45,56,0.00,,,,67,29.91,CLR:00,29.72,10.00,50,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09002/11/20 02:52:02 METAR KCQT 111052Z 00000KT 10SM CLR 13/07 A2992 RMK AO2 SLP128 T01330072,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-11T03:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,44,53,0.00,,-0.03,3,72,29.92,CLR:00,29.73,10.00,49,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10802/11/20 03:52:02 METAR KCQT 111152Z 00000KT 10SM CLR 12/07 A2993 RMK AO2 SLP133 T01170067 10172 20117 53009,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-11T04:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,47,55,0.00,,,,74,29.93,CLR:00,29.74,10.00,51,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09002/11/20 04:52:02 METAR KCQT 111252Z 00000KT 10SM CLR 13/08 A2994 RMK AO2 SLP137 T01280083,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-11T05:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,45,53,0.00,,,,74,29.95,CLR:00,29.75,10.00,49,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09402/11/20 05:52:02 METAR KCQT 111352Z 00000KT 10SM CLR 12/07 A2995 RMK AO2 SLP142 T01170072 RTX,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-11T06:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,44,54,0.00,,-0.04,3,69,29.96,CLR:00,29.77,10.00,49,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09602/11/20 06:52:02 METAR KCQT 111452Z 00000KT 10SM CLR 12/07 A2997 RMK AO2 SLP147 T01220067 53014,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-11T07:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,38,60,0.00,,,,44,29.98,CLR:00,29.79,10.00,49,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09002/11/20 07:52:02 METAR KCQT 111552Z 00000KT 10SM CLR 16/03 A2999 RMK AO2 SLP154 T01560033,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-11T08:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,40,64,0.00,,,,41,30.00,CLR:00,29.81,10.00,52,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09002/11/20 08:52:02 METAR KCQT 111652Z 00000KT 10SM CLR 18/04 A3001 RMK AO2 SLP160 T01780044,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
72287493134,2020-02-11T09:52:00,FM-15,7,,,3.89,mi,,,,,,,PENDING COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,27,68,0.00,,-0.05,1,21,30.01,CLR:00,29.82,10.00,49,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10902/11/20 09:52:02 METAR KCQT 111752Z 00000KT 10SM CLR 20/M03 A3002 RMK AO2 SLP163 T02001028 10200 20111 51016,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03
